a,b,R2
0.399998,-0.018412,0.000000
0.402002,-0.018412,0.000000
0.404006,-0.018412,0.000000
0.406010,-0.018412,0.000000
0.408014,-0.018412,0.000000
0.410018,-0.018412,0.000000
0.412022,-0.018412,0.000000
0.414026,-0.018412,0.000000
0.416030,-0.018412,0.000000
0.418034,-0.018412,0.000000
0.420038,-0.018412,0.000000
0.422042,-0.018412,0.000000
0.424046,-0.018412,0.000000
0.426050,-0.018412,0.000000
0.428054,-0.018412,0.000000
0.430058,-0.018412,0.000000
0.432062,-0.018412,0.000000
0.434066,-0.018412,0.000000
0.436070,-0.018412,0.000000
0.438074,-0.018412,0.000000
0.440078,-0.018412,0.000000
0.442082,-0.018412,0.000000
0.444086,-0.018412,0.000000
0.446090,-0.018412,0.000000
0.448094,-0.018412,0.000000
0.450098,-0.018412,0.000000
0.452102,-0.018412,0.000000
0.454106,-0.018412,0.000000
0.456110,-0.018412,0.000000
0.458114,-0.018412,0.000000
0.460118,-0.018412,0.000000
0.462122,-0.018412,0.000000
0.464126,-0.018412,0.000000
0.466130,-0.018412,0.000000
0.468134,-0.018412,0.000000
0.470138,-0.018412,0.000000
0.472142,-0.018412,0.000000
0.474146,-0.018412,0.000000
0.476150,-0.018412,0.000000
0.478154,-0.018412,0.000000
0.480158,-0.018412,0.000000
0.482162,-0.018412,0.000000
0.484166,-0.018412,0.000000
0.486170,-0.018412,0.000000
0.488174,-0.018412,0.000000
0.490178,-0.018412,0.000000
0.492182,-0.018412,0.000000
0.494187,-0.018412,0.000000
0.496191,-0.018412,0.000000
0.498195,-0.018412,0.000000
0.500199,-0.018412,0.000000
0.502203,-0.018412,0.000000
0.504207,-0.018412,0.000000
0.506211,-0.018412,0.000000
0.508215,-0.018412,0.000000
0.510219,-0.018412,0.000000
0.512223,-0.018412,0.000000
0.514227,-0.018412,0.000000
0.516231,-0.018412,0.000000
0.518235,-0.018412,0.000000
0.520239,-0.018412,0.000000
0.522243,-0.018412,0.000000
0.524247,-0.018412,0.000000
0.526251,-0.018412,0.000000
0.528255,-0.018412,0.000000
0.530259,-0.018412,0.000000
0.532263,-0.018412,0.000000
0.534267,-0.018412,0.000000
0.536271,-0.018412,0.000000
0.538275,-0.018412,0.000000
0.540279,-0.018412,0.000000
0.542283,-0.018412,0.000000
0.544287,-0.018412,0.000000
0.546291,-0.018412,0.000000
0.548295,-0.018412,0.000000
0.550299,-0.018412,0.000000
0.552303,-0.018412,0.000000
0.554307,-0.018412,0.000000
0.556311,-0.018412,0.000000
0.558315,-0.018412,0.000000
0.560319,-0.018412,0.000000
0.562323,-0.018412,0.000000
0.564327,-0.018412,0.000000
0.566331,-0.018412,0.000000
0.568335,-0.018412,0.000000
0.570339,-0.018412,0.000000
0.572343,-0.018412,0.000000
0.574347,-0.018412,0.000000
0.576351,-0.018412,0.000000
0.578355,-0.018412,0.000000
0.580359,-0.018412,0.000000
0.582363,-0.018412,0.000000
0.584367,-0.018412,0.000000
0.586371,-0.018412,0.000000
0.588375,-0.018412,0.000000
0.590379,-0.018412,0.000000
0.592383,-0.018412,0.000000
0.594387,-0.018412,0.000000
0.596391,-0.018412,0.000000
0.598395,-0.018412,0.000000
0.600399,-0.018412,0.000000
0.602403,-0.018412,0.000000
0.604407,-0.018412,0.000000
0.606411,-0.018412,0.000000
0.608415,-0.018412,0.000000
0.610419,-0.018412,0.000000
0.612423,-0.018412,0.000000
0.614427,-0.018412,0.000000
0.616431,-0.018412,0.000000
0.618435,-0.018412,0.000000
0.620439,-0.018412,0.000000
0.622443,-0.018412,0.000000
0.624447,-0.018412,0.000000
0.626451,-0.018412,0.000000
0.628455,-0.018412,0.000000
0.630459,-0.018412,0.000000
0.632463,-0.018412,0.000000
0.634467,-0.018412,0.000000
0.636471,-0.018412,0.000000
0.638475,-0.018412,0.000000
0.640479,-0.018412,0.000000
0.642483,-0.018412,0.000000
0.644487,-0.018412,0.000000
0.646491,-0.018412,0.000000
0.648495,-0.018412,0.000000
0.650499,-0.018412,0.000000
0.652503,-0.018412,0.000000
0.654507,-0.018412,0.000000
0.656511,-0.018412,0.000000
0.658515,-0.018412,0.000000
0.660519,-0.018412,0.000000
0.662523,-0.018412,0.000000
0.664527,-0.018412,0.000000
0.666531,-0.018412,0.000000
0.668535,-0.018412,0.000000
0.670539,-0.018412,0.000000
0.672543,-0.018412,0.000000
0.674547,-0.018412,0.000000
0.676551,-0.018412,0.000000
0.678555,-0.018412,0.000000
0.680559,-0.018412,0.000000
0.682563,-0.018412,0.000000
0.684567,-0.018412,0.000000
0.686571,-0.018412,0.000000
0.688575,-0.018412,0.000000
0.690579,-0.018412,0.000000
0.692583,-0.018412,0.000000
0.694587,-0.018412,0.000000
0.696591,-0.018412,0.000000
0.698595,-0.018412,0.000000
0.700599,-0.018412,0.000000
0.702603,-0.018412,0.000000
0.704607,-0.018412,0.000000
0.706611,-0.018412,0.000000
0.708615,-0.018412,0.000000
0.710619,-0.018412,0.000000
0.712623,-0.018412,0.000000
0.714627,-0.018412,0.000000
0.716631,-0.018412,0.000000
0.718635,-0.018412,0.000000
0.720639,-0.018412,0.000000
0.722643,-0.018412,0.000000
0.724647,-0.018412,0.000000
0.726651,-0.018412,0.000000
0.728655,-0.018412,0.000000
0.730659,-0.018412,0.000000
0.732663,-0.018412,0.000000
0.734667,-0.018412,0.000000
0.736671,-0.018412,0.000000
0.738675,-0.018412,0.000000
0.740679,-0.018412,0.000000
0.742683,-0.018412,0.000000
0.744688,-0.018412,0.000000
0.746692,-0.018412,0.000000
0.748696,-0.018412,0.000000
0.750700,-0.018412,0.000000
0.752704,-0.018412,0.000000
0.754708,-0.018412,0.000000
0.756712,-0.018412,0.000000
0.758716,-0.018412,0.000000
0.760720,-0.018412,0.000000
0.762724,-0.018412,0.000000
0.764728,-0.018412,0.000000
0.766732,-0.018412,0.000000
0.768736,-0.018412,0.000000
0.770740,-0.018412,0.000000
0.772744,-0.018412,0.000000
0.774748,-0.018412,0.000000
0.776752,-0.018412,0.000000
0.778756,-0.018412,0.000000
0.780760,-0.018412,0.000000
0.782764,-0.018412,0.000000
0.784768,-0.018412,0.000000
0.786772,-0.018412,0.000000
0.788776,-0.018412,0.000000
0.790780,-0.018412,0.000000
0.792784,-0.018412,0.000000
0.794788,-0.018412,0.000000
0.796792,-0.018412,0.000000
0.798796,-0.018412,0.000000
0.800800,-0.018412,0.000000
0.802804,-0.018412,0.000000
0.804808,-0.018412,0.000000
0.806812,-0.018412,0.000000
0.808816,-0.018412,0.000000
0.810820,-0.018412,0.000000
0.812824,-0.018412,0.000000
0.814828,-0.018412,0.000000
0.816832,-0.018412,0.000000
0.818836,-0.018412,0.000000
0.820840,-0.018412,0.000000
0.822844,-0.018412,0.000000
0.824848,-0.018412,0.000000
0.826852,-0.018412,0.000000
0.828856,-0.018412,0.000000
0.830860,-0.018412,0.000000
0.832864,-0.018412,0.000000
0.834868,-0.018412,0.000000
0.836872,-0.018412,0.000000
0.838876,-0.018412,0.000000
0.840880,-0.018412,0.000000
0.842884,-0.018412,0.000000
0.844888,-0.018412,0.000000
0.846892,-0.018412,0.000000
0.848896,-0.018412,0.000000
0.850900,-0.018412,0.000000
0.852904,-0.018412,0.000000
0.854908,-0.018412,0.000000
0.856912,-0.018412,0.000000
0.858916,-0.018412,0.000000
0.860920,-0.018412,0.000000
0.862924,-0.018412,0.000000
0.864928,-0.018412,0.000000
0.866932,-0.018412,0.000000
0.868936,-0.018412,0.000000
0.870940,-0.018412,0.000000
0.872944,-0.018412,0.000000
0.874948,-0.018412,0.000000
0.876952,-0.018412,0.000000
0.878956,-0.018412,0.000000
0.880960,-0.018412,0.000000
0.882964,-0.018412,0.000000
0.884968,-0.018412,0.000000
0.886972,-0.018412,0.000000
0.888976,-0.018412,0.000000
0.890980,-0.018412,0.000000
0.892984,-0.018412,0.000000
0.894988,-0.018412,0.000000
0.896992,-0.018412,0.000000
0.898996,-0.018412,0.000000
0.901000,-0.018412,0.000000
0.903004,-0.018412,0.000000
0.905008,-0.018412,0.000000
0.907012,-0.018412,0.000000
0.909016,-0.018412,0.000000
0.911020,-0.018412,0.000000
0.913024,-0.018412,0.000000
0.915028,-0.018412,0.000000
0.917032,-0.018412,0.000000
0.919036,-0.018412,0.000000
0.921040,-0.018412,0.000000
0.923044,-0.018412,0.000000
0.925048,-0.018412,0.000000
0.927052,-0.018412,0.000000
0.929056,-0.018412,0.000000
0.931060,-0.018412,0.000000
0.933064,-0.018412,0.000000
0.935068,-0.018412,0.000000
0.937072,-0.018412,0.000000
0.939076,-0.018412,0.000000
